node	node_type	sample_id	mutation_events
ERR2712396.result.fastq	leaf	ERR2712396	13
ERR2712397.result.fastq	leaf	ERR2712397	226
ERR2712399.result.fastq	leaf	ERR2712399	1
ERR2712405.result.fastq	leaf	ERR2712405	43
ERR2712952.result.fastq	leaf	ERR2712952	17
ERR2712983.result.fastq	leaf	ERR2712983	383
ERR2712984.result.fastq	leaf	ERR2712984	366
ERR2712987.result.fastq	leaf	ERR2712987	3
ERR2712988.result.fastq	leaf	ERR2712988	1
ERR2712989.result.fastq	leaf	ERR2712989	7
ERR2712990.result.fastq	leaf	ERR2712990	3
ERR2712991.result.fastq	leaf	ERR2712991	1
ERR2712992.result.fastq	leaf	ERR2712992	12
ERR2796925.result.fastq	leaf	ERR2796925	4
ERR2796936.result.fastq	leaf	ERR2796936	85
ERR2796938.result.fastq	leaf	ERR2796938	1
ERR2796945.result.fastq	leaf	ERR2796945	9
ERR2796987.result.fastq	leaf	ERR2796987	2
ERR3181564.result.fastq	leaf	ERR3181564	5
ERR3181566.result.fastq	leaf	ERR3181566	5
ERR3181585.result.fastq	leaf	ERR3181585	9
ERR3181586.result.fastq	leaf	ERR3181586	1
ERR3181587.result.fastq	leaf	ERR3181587	2
ERR3181641.result.fastq	leaf	ERR3181641	2
ERR3194772.result.fastq	leaf	ERR3194772	2553
ERR3194777.result.fastq	leaf	ERR3194777	987
ERR3194778.result.fastq	leaf	ERR3194778	643
ERR3194779.result.fastq	leaf	ERR3194779	1763
ERR3218238.result.fastq	leaf	ERR3218238	194
ERR3218239.result.fastq	leaf	ERR3218239	2
ERR3218240.result.fastq	leaf	ERR3218240	14
ERR3218244.result.fastq	leaf	ERR3218244	1
ERR3402341.result.fastq	leaf	ERR3402341	1
ERR3535480.result.fastq	leaf	ERR3535480	6
ERR355785.result.fastq	leaf	ERR355785	2
ERR355786.result.fastq	leaf	ERR355786	1
ERR355787.result.fastq	leaf	ERR355787	1
ERR355788.result.fastq	leaf	ERR355788	1
ERR355791.result.fastq	leaf	ERR355791	1
ERR355980.result.fastq	leaf	ERR355980	1
ERR355982.result.fastq	leaf	ERR355982	1
ERR356005.result.fastq	leaf	ERR356005	1
ERR356009.result.fastq	leaf	ERR356009	1
ERR356010.result.fastq	leaf	ERR356010	1
ERR356012.result.fastq	leaf	ERR356012	1
ERR356016.result.fastq	leaf	ERR356016	1
ERR356025.result.fastq	leaf	ERR356025	1
ERR356028.result.fastq	leaf	ERR356028	1
ERR356029.result.fastq	leaf	ERR356029	2
ERR356030.result.fastq	leaf	ERR356030	1
ERR356031.result.fastq	leaf	ERR356031	1
ERR356032.result.fastq	leaf	ERR356032	1
ERR356237.result.fastq	leaf	ERR356237	1
ERR356241.result.fastq	leaf	ERR356241	1
ERR356277.result.fastq	leaf	ERR356277	932
ERR356278.result.fastq	leaf	ERR356278	2
ERR356295.result.fastq	leaf	ERR356295	3
ERR356301.result.fastq	leaf	ERR356301	2
ERR356317.result.fastq	leaf	ERR356317	2
ERR356319.result.fastq	leaf	ERR356319	1
ERR356320.result.fastq	leaf	ERR356320	1
ERR356322.result.fastq	leaf	ERR356322	2
ERR356328.result.fastq	leaf	ERR356328	1
ERR356333.result.fastq	leaf	ERR356333	3
ERR356339.result.fastq	leaf	ERR356339	3
ERR356341.result.fastq	leaf	ERR356341	3
ERR356344.result.fastq	leaf	ERR356344	3
ERR356347.result.fastq	leaf	ERR356347	2
ERR356358.result.fastq	leaf	ERR356358	2
ERR356360.result.fastq	leaf	ERR356360	3
ERR3584882.result.fastq	leaf	ERR3584882	2
ERR3584898.result.fastq	leaf	ERR3584898	1
ERR3584913.result.fastq	leaf	ERR3584913	1
ERR3584923.result.fastq	leaf	ERR3584923	1
ERR3584925.result.fastq	leaf	ERR3584925	1
ERR3584931.result.fastq	leaf	ERR3584931	3
ERR3584956.result.fastq	leaf	ERR3584956	3
ERR3584973.result.fastq	leaf	ERR3584973	1
ERR3584990.result.fastq	leaf	ERR3584990	2
ERR3585011.result.fastq	leaf	ERR3585011	15
ERR3585041.result.fastq	leaf	ERR3585041	3
ERR3585042.result.fastq	leaf	ERR3585042	7
ERR3585052.result.fastq	leaf	ERR3585052	1
ERR3585053.result.fastq	leaf	ERR3585053	1
ERR3585055.result.fastq	leaf	ERR3585055	1
ERR3585070.result.fastq	leaf	ERR3585070	1
ERR3585124.result.fastq	leaf	ERR3585124	2
ERR3585125.result.fastq	leaf	ERR3585125	2
ERR3585126.result.fastq	leaf	ERR3585126	2
ERR3585172.result.fastq	leaf	ERR3585172	3
ERR3585174.result.fastq	leaf	ERR3585174	1
ERR3585176.result.fastq	leaf	ERR3585176	1
ERR3585177.result.fastq	leaf	ERR3585177	1
ERR3585189.result.fastq	leaf	ERR3585189	3
ERR3585191.result.fastq	leaf	ERR3585191	3
ERR3585208.result.fastq	leaf	ERR3585208	2
ERR3585218.result.fastq	leaf	ERR3585218	1
ERR3585221.result.fastq	leaf	ERR3585221	1
ERR3585223.result.fastq	leaf	ERR3585223	1
ERR3585249.result.fastq	leaf	ERR3585249	1
ERR3585252.result.fastq	leaf	ERR3585252	1
ERR3585285.result.fastq	leaf	ERR3585285	2
ERR3585291.result.fastq	leaf	ERR3585291	1
ERR3585292.result.fastq	leaf	ERR3585292	1
ERR3585309.result.fastq	leaf	ERR3585309	1
ERR3585316.result.fastq	leaf	ERR3585316	1
ERR3585319.result.fastq	leaf	ERR3585319	1
ERR3585324.result.fastq	leaf	ERR3585324	1
ERR3585342.result.fastq	leaf	ERR3585342	219
ERR3585394.result.fastq	leaf	ERR3585394	1
ERR3585396.result.fastq	leaf	ERR3585396	1
ERR3585414.result.fastq	leaf	ERR3585414	2
ERR3585417.result.fastq	leaf	ERR3585417	7
ERR3585421.result.fastq	leaf	ERR3585421	1
ERR3642083.result.fastq	leaf	ERR3642083	1
ERR3642143.result.fastq	leaf	ERR3642143	1
ERR3642186.result.fastq	leaf	ERR3642186	2
ERR3642209.result.fastq	leaf	ERR3642209	1
ERR3642218.result.fastq	leaf	ERR3642218	1
ERR3642233.result.fastq	leaf	ERR3642233	2
ERR3642241.result.fastq	leaf	ERR3642241	1
ERR3642247.result.fastq	leaf	ERR3642247	1
ERR3642252.result.fastq	leaf	ERR3642252	315
ERR3642255.result.fastq	leaf	ERR3642255	1
ERR3642270.result.fastq	leaf	ERR3642270	2
ERR3642298.result.fastq	leaf	ERR3642298	1
ERR3642316.result.fastq	leaf	ERR3642316	2
ERR3642320.result.fastq	leaf	ERR3642320	5
ERR3642334.result.fastq	leaf	ERR3642334	1
ERR3642380.result.fastq	leaf	ERR3642380	2
ERR3653682.result.fastq	leaf	ERR3653682	1
ERR3653684.result.fastq	leaf	ERR3653684	11
ERR3653685.result.fastq	leaf	ERR3653685	1
ERR3653687.result.fastq	leaf	ERR3653687	1
ERR3653691.result.fastq	leaf	ERR3653691	4
ERR3653693.result.fastq	leaf	ERR3653693	3
ERR3653695.result.fastq	leaf	ERR3653695	8
ERR3653696.result.fastq	leaf	ERR3653696	3
ERR3653710.result.fastq	leaf	ERR3653710	1
ERR3653712.result.fastq	leaf	ERR3653712	2684
ERR3653713.result.fastq	leaf	ERR3653713	1
ERR3653718.result.fastq	leaf	ERR3653718	1
ERR3653719.result.fastq	leaf	ERR3653719	2
ERR3653730.result.fastq	leaf	ERR3653730	3
ERR3653741.result.fastq	leaf	ERR3653741	6
ERR3653742.result.fastq	leaf	ERR3653742	7
ERR3653743.result.fastq	leaf	ERR3653743	6263
ERR3653748.result.fastq	leaf	ERR3653748	1
ERR3653751.result.fastq	leaf	ERR3653751	1
ERR3653761.result.fastq	leaf	ERR3653761	1
ERR3653767.result.fastq	leaf	ERR3653767	2
ERR3653769.result.fastq	leaf	ERR3653769	1
ERR3653771.result.fastq	leaf	ERR3653771	2
ERR3653772.result.fastq	leaf	ERR3653772	2
ERR3653773.result.fastq	leaf	ERR3653773	5
ERR3653774.result.fastq	leaf	ERR3653774	14
ERR3653775.result.fastq	leaf	ERR3653775	1
ERR3653782.result.fastq	leaf	ERR3653782	2
ERR3655857.result.fastq	leaf	ERR3655857	1
ERR3655876.result.fastq	leaf	ERR3655876	2
ERR3655884.result.fastq	leaf	ERR3655884	2
ERR3655891.result.fastq	leaf	ERR3655891	1
ERR3655899.result.fastq	leaf	ERR3655899	1
ERR3655921.result.fastq	leaf	ERR3655921	1
ERR3655925.result.fastq	leaf	ERR3655925	1
ERR3655936.result.fastq	leaf	ERR3655936	2
ERR3655937.result.fastq	leaf	ERR3655937	3
ERR3655939.result.fastq	leaf	ERR3655939	2
ERR3655942.result.fastq	leaf	ERR3655942	1
ERR3655948.result.fastq	leaf	ERR3655948	1
ERR3655973.result.fastq	leaf	ERR3655973	2
ERR3655977.result.fastq	leaf	ERR3655977	1
ERR3655981.result.fastq	leaf	ERR3655981	2
ERR3655985.result.fastq	leaf	ERR3655985	2
ERR3656010.result.fastq	leaf	ERR3656010	2
ERR4023830.result.fastq	leaf	ERR4023830	1
ERR4023847.result.fastq	leaf	ERR4023847	1
ERR4023852.result.fastq	leaf	ERR4023852	1
ERR4023888.result.fastq	leaf	ERR4023888	149
ERR4023907.result.fastq	leaf	ERR4023907	1
ERR4023908.result.fastq	leaf	ERR4023908	1
ERR4023910.result.fastq	leaf	ERR4023910	1
ERR4023998.result.fastq	leaf	ERR4023998	1
ERR4024001.result.fastq	leaf	ERR4024001	1
ERR4024020.result.fastq	leaf	ERR4024020	1
ERR4024031.result.fastq	leaf	ERR4024031	218
ERR4024035.result.fastq	leaf	ERR4024035	1
ERR4024104.result.fastq	leaf	ERR4024104	1
ERR4045501.result.fastq	leaf	ERR4045501	2
ERR4045697.result.fastq	leaf	ERR4045697	1
ERR4045718.result.fastq	leaf	ERR4045718	1
ERR4045745.result.fastq	leaf	ERR4045745	1
ERR4045777.result.fastq	leaf	ERR4045777	2
ERR4045795.result.fastq	leaf	ERR4045795	1
ERR4045799.result.fastq	leaf	ERR4045799	66
ERR4045811.result.fastq	leaf	ERR4045811	1
ERR4045815.result.fastq	leaf	ERR4045815	1
ERR4045827.result.fastq	leaf	ERR4045827	1
ERR4045864.result.fastq	leaf	ERR4045864	2
ERR4045868.result.fastq	leaf	ERR4045868	2
ERR4045905.result.fastq	leaf	ERR4045905	1
ERR4045924.result.fastq	leaf	ERR4045924	2
ERR4045932.result.fastq	leaf	ERR4045932	1
ERR4045942.result.fastq	leaf	ERR4045942	2
ERR4045999.result.fastq	leaf	ERR4045999	2
ERR4046007.result.fastq	leaf	ERR4046007	2
ERR4046061.result.fastq	leaf	ERR4046061	1
ERR4046100.result.fastq	leaf	ERR4046100	1
ERR4046104.result.fastq	leaf	ERR4046104	1
ERR4046112.result.fastq	leaf	ERR4046112	2
ERR4046116.result.fastq	leaf	ERR4046116	2
ERR4046160.result.fastq	leaf	ERR4046160	2
ERR4046175.result.fastq	leaf	ERR4046175	1
ERR4046208.result.fastq	leaf	ERR4046208	1
ERR4046249.result.fastq	leaf	ERR4046249	2
ERR4046266.result.fastq	leaf	ERR4046266	4
ERR4046278.result.fastq	leaf	ERR4046278	4
ERR4046290.result.fastq	leaf	ERR4046290	1
ERR4046293.result.fastq	leaf	ERR4046293	2
ERR4046297.result.fastq	leaf	ERR4046297	3
ERR4046301.result.fastq	leaf	ERR4046301	2
ERR4046306.result.fastq	leaf	ERR4046306	1
ERR4046320.result.fastq	leaf	ERR4046320	1
ERR4046325.result.fastq	leaf	ERR4046325	1
ERR4046331.result.fastq	leaf	ERR4046331	4
ERR4046335.result.fastq	leaf	ERR4046335	4
ERR4046344.result.fastq	leaf	ERR4046344	1
ERR4046378.result.fastq	leaf	ERR4046378	4
ERR4046382.result.fastq	leaf	ERR4046382	13
ERR4046418.result.fastq	leaf	ERR4046418	2
ERR4046430.result.fastq	leaf	ERR4046430	2
ERR4046443.result.fastq	leaf	ERR4046443	2
ERR4046451.result.fastq	leaf	ERR4046451	1
ERR4046458.result.fastq	leaf	ERR4046458	2
ERR4046462.result.fastq	leaf	ERR4046462	2
ERR4046465.result.fastq	leaf	ERR4046465	4
ERR4046472.result.fastq	leaf	ERR4046472	1
ERR4046484.result.fastq	leaf	ERR4046484	1
ERR4046502.result.fastq	leaf	ERR4046502	1
ERR4046512.result.fastq	leaf	ERR4046512	2
ERR4046513.result.fastq	leaf	ERR4046513	1
ERR4046515.result.fastq	leaf	ERR4046515	6
ERR4046526.result.fastq	leaf	ERR4046526	4
ERR4046530.result.fastq	leaf	ERR4046530	4
ERR4046532.result.fastq	leaf	ERR4046532	6
ERR4046542.result.fastq	leaf	ERR4046542	4
ERR4046600.result.fastq	leaf	ERR4046600	4
ERR4046628.result.fastq	leaf	ERR4046628	9
ERR4046644.result.fastq	leaf	ERR4046644	1
ERR4046649.result.fastq	leaf	ERR4046649	3
ERR4046653.result.fastq	leaf	ERR4046653	1
ERR4046661.result.fastq	leaf	ERR4046661	3
ERR4046669.result.fastq	leaf	ERR4046669	219
ERR4046677.result.fastq	leaf	ERR4046677	1
ERR4046716.result.fastq	leaf	ERR4046716	1
ERR4046724.result.fastq	leaf	ERR4046724	2
ERR4046757.result.fastq	leaf	ERR4046757	2
ERR4095949.result.fastq	leaf	ERR4095949	708
ERR4095952.result.fastq	leaf	ERR4095952	1
ERR4095972.result.fastq	leaf	ERR4095972	6
ERR4139303.result.fastq	leaf	ERR4139303	3
ERR4139309.result.fastq	leaf	ERR4139309	1
ERR4139310.result.fastq	leaf	ERR4139310	10
ERR4139318.result.fastq	leaf	ERR4139318	2
ERR4139337.result.fastq	leaf	ERR4139337	2
ERR4139351.result.fastq	leaf	ERR4139351	1
ERR4139380.result.fastq	leaf	ERR4139380	1
ERR4139383.result.fastq	leaf	ERR4139383	1
ERR4139389.result.fastq	leaf	ERR4139389	2
ERR4139398.result.fastq	leaf	ERR4139398	1
ERR4139449.result.fastq	leaf	ERR4139449	1
ERR4139458.result.fastq	leaf	ERR4139458	2
ERR4139471.result.fastq	leaf	ERR4139471	1
ERR4436585.result.fastq	leaf	ERR4436585	6
ERR4436586.result.fastq	leaf	ERR4436586	1
ERR4436588.result.fastq	leaf	ERR4436588	19
ERR4436593.result.fastq	leaf	ERR4436593	2
ERR4436594.result.fastq	leaf	ERR4436594	1
ERR4436596.result.fastq	leaf	ERR4436596	5
ERR4436598.result.fastq	leaf	ERR4436598	2
ERR4436599.result.fastq	leaf	ERR4436599	105
ERR4436600.result.fastq	leaf	ERR4436600	2
ERR4436603.result.fastq	leaf	ERR4436603	6735
ERR4436616.result.fastq	leaf	ERR4436616	7664
ERR4436618.result.fastq	leaf	ERR4436618	13
ERR4436619.result.fastq	leaf	ERR4436619	15
ERR4436627.result.fastq	leaf	ERR4436627	1
ERR4436637.result.fastq	leaf	ERR4436637	5
ERR4436638.result.fastq	leaf	ERR4436638	24
ERR4436654.result.fastq	leaf	ERR4436654	4
ERR4436655.result.fastq	leaf	ERR4436655	35
ERR4436680.result.fastq	leaf	ERR4436680	10
ERR4436683.result.fastq	leaf	ERR4436683	6
ERR4436685.result.fastq	leaf	ERR4436685	1876
ERR4436686.result.fastq	leaf	ERR4436686	2
ERR4436745.result.fastq	leaf	ERR4436745	1364
ERR4436748.result.fastq	leaf	ERR4436748	9
ERR4436749.result.fastq	leaf	ERR4436749	13
ERR4436750.result.fastq	leaf	ERR4436750	12
ERR4436751.result.fastq	leaf	ERR4436751	2
ERR4436752.result.fastq	leaf	ERR4436752	3
ERR4436754.result.fastq	leaf	ERR4436754	1
ERR4437599.result.fastq	leaf	ERR4437599	3
ERR4437831.result.fastq	leaf	ERR4437831	171
ERR4438930.result.fastq	leaf	ERR4438930	2970
ERR4596707.result.fastq	leaf	ERR4596707	11
ERR4661765.result.fastq	leaf	ERR4661765	1
ERR4661768.result.fastq	leaf	ERR4661768	6
ERR4661769.result.fastq	leaf	ERR4661769	390
ERR4674870.result.fastq	leaf	ERR4674870	3
ERR4674871.result.fastq	leaf	ERR4674871	1
ERR4674872.result.fastq	leaf	ERR4674872	1
ERR4689458.result.fastq	leaf	ERR4689458	2
ERR4689466.result.fastq	leaf	ERR4689466	4
ERR474003.result.fastq	leaf	ERR474003	10
ERR474005.result.fastq	leaf	ERR474005	1
ERR474006.result.fastq	leaf	ERR474006	1
ERR474007.result.fastq	leaf	ERR474007	6
ERR474008.result.fastq	leaf	ERR474008	1
ERR474019.result.fastq	leaf	ERR474019	3
ERR474020.result.fastq	leaf	ERR474020	4
ERR474021.result.fastq	leaf	ERR474021	4
ERR474022.result.fastq	leaf	ERR474022	4
ERR474023.result.fastq	leaf	ERR474023	2
ERR474026.result.fastq	leaf	ERR474026	11
ERR4766324.result.fastq	leaf	ERR4766324	1
ERR4766328.result.fastq	leaf	ERR4766328	162
ERR4766332.result.fastq	leaf	ERR4766332	1
ERR4766336.result.fastq	leaf	ERR4766336	162
ERR4766344.result.fastq	leaf	ERR4766344	4
ERR4766348.result.fastq	leaf	ERR4766348	162
ERR4766349.result.fastq	leaf	ERR4766349	162
ERR4766353.result.fastq	leaf	ERR4766353	163
ERR4766357.result.fastq	leaf	ERR4766357	163
ERR4766373.result.fastq	leaf	ERR4766373	162
ERR4766379.result.fastq	leaf	ERR4766379	177
ERR4766387.result.fastq	leaf	ERR4766387	163
ERR4766412.result.fastq	leaf	ERR4766412	3
ERR4766420.result.fastq	leaf	ERR4766420	2
ERR4766458.result.fastq	leaf	ERR4766458	4
ERR4766475.result.fastq	leaf	ERR4766475	184
ERR4766479.result.fastq	leaf	ERR4766479	1
ERR4766483.result.fastq	leaf	ERR4766483	2
ERR4766487.result.fastq	leaf	ERR4766487	390
ERR4766491.result.fastq	leaf	ERR4766491	1
ERR4766495.result.fastq	leaf	ERR4766495	2
ERR4766500.result.fastq	leaf	ERR4766500	3
ERR4766507.result.fastq	leaf	ERR4766507	1
ERR4766509.result.fastq	leaf	ERR4766509	3
ERR4766511.result.fastq	leaf	ERR4766511	1
ERR4766513.result.fastq	leaf	ERR4766513	161
ERR4766526.result.fastq	leaf	ERR4766526	163
ERR4766527.result.fastq	leaf	ERR4766527	1
ERR4766529.result.fastq	leaf	ERR4766529	3
ERR4766534.result.fastq	leaf	ERR4766534	1
ERR4766550.result.fastq	leaf	ERR4766550	1
ERR4766555.result.fastq	leaf	ERR4766555	1
ERR4766559.result.fastq	leaf	ERR4766559	1
ERR4766564.result.fastq	leaf	ERR4766564	2
ERR4766567.result.fastq	leaf	ERR4766567	4
ERR4766569.result.fastq	leaf	ERR4766569	3
ERR4766573.result.fastq	leaf	ERR4766573	163
ERR4766577.result.fastq	leaf	ERR4766577	177
ERR4766581.result.fastq	leaf	ERR4766581	164
ERR4766602.result.fastq	leaf	ERR4766602	1
ERR4766606.result.fastq	leaf	ERR4766606	2
ERR4766635.result.fastq	leaf	ERR4766635	10
ERR4766639.result.fastq	leaf	ERR4766639	20
ERR4766643.result.fastq	leaf	ERR4766643	1
ERR4766647.result.fastq	leaf	ERR4766647	3
ERR4766669.result.fastq	leaf	ERR4766669	2
ERR4766673.result.fastq	leaf	ERR4766673	4
ERR4766678.result.fastq	leaf	ERR4766678	347
ERR4766682.result.fastq	leaf	ERR4766682	14
ERR4766686.result.fastq	leaf	ERR4766686	185
ERR4766702.result.fastq	leaf	ERR4766702	1
ERR4781996.result.fastq	leaf	ERR4781996	1054
ERR4781997.result.fastq	leaf	ERR4781997	1
ERR4782004.result.fastq	leaf	ERR4782004	8
ERR4782024.result.fastq	leaf	ERR4782024	1
ERR4782044.result.fastq	leaf	ERR4782044	1
ERR4782223.result.fastq	leaf	ERR4782223	1
ERR4782226.result.fastq	leaf	ERR4782226	12
ERR4782227.result.fastq	leaf	ERR4782227	1
ERR4782238.result.fastq	leaf	ERR4782238	3
ERR4782241.result.fastq	leaf	ERR4782241	3
ERR4782264.result.fastq	leaf	ERR4782264	4
ERR4782266.result.fastq	leaf	ERR4782266	8
ERR4782269.result.fastq	leaf	ERR4782269	392
ERR4782278.result.fastq	leaf	ERR4782278	190
ERR4782286.result.fastq	leaf	ERR4782286	2
ERR4782299.result.fastq	leaf	ERR4782299	3
ERR4782301.result.fastq	leaf	ERR4782301	1
ERR4782302.result.fastq	leaf	ERR4782302	3
ERR4782303.result.fastq	leaf	ERR4782303	3
ERR4782304.result.fastq	leaf	ERR4782304	164
ERR4782305.result.fastq	leaf	ERR4782305	1
ERR4782307.result.fastq	leaf	ERR4782307	1
ERR4782308.result.fastq	leaf	ERR4782308	1
ERR4782312.result.fastq	leaf	ERR4782312	1
ERR4782313.result.fastq	leaf	ERR4782313	1
ERR4782316.result.fastq	leaf	ERR4782316	607
ERR4782317.result.fastq	leaf	ERR4782317	2
ERR4782320.result.fastq	leaf	ERR4782320	390
ERR4782321.result.fastq	leaf	ERR4782321	2
ERR4782323.result.fastq	leaf	ERR4782323	3
ERR4782324.result.fastq	leaf	ERR4782324	1
ERR4782325.result.fastq	leaf	ERR4782325	3
ERR4782327.result.fastq	leaf	ERR4782327	2
ERR4782328.result.fastq	leaf	ERR4782328	1
ERR4782330.result.fastq	leaf	ERR4782330	1
ERR4782334.result.fastq	leaf	ERR4782334	164
ERR4782339.result.fastq	leaf	ERR4782339	390
ERR4782341.result.fastq	leaf	ERR4782341	2
ERR4782343.result.fastq	leaf	ERR4782343	1
ERR4782345.result.fastq	leaf	ERR4782345	3
ERR4782346.result.fastq	leaf	ERR4782346	3
ERR4782347.result.fastq	leaf	ERR4782347	390
ERR4782349.result.fastq	leaf	ERR4782349	1
ERR4782350.result.fastq	leaf	ERR4782350	1
ERR4782351.result.fastq	leaf	ERR4782351	12
ERR4782353.result.fastq	leaf	ERR4782353	1
ERR4782355.result.fastq	leaf	ERR4782355	13
ERR4782357.result.fastq	leaf	ERR4782357	1
ERR4782359.result.fastq	leaf	ERR4782359	391
ERR4782365.result.fastq	leaf	ERR4782365	1
ERR4782366.result.fastq	leaf	ERR4782366	1
ERR4782367.result.fastq	leaf	ERR4782367	3
ERR4782370.result.fastq	leaf	ERR4782370	1
ERR4782375.result.fastq	leaf	ERR4782375	1
ERR4782379.result.fastq	leaf	ERR4782379	390
ERR4782383.result.fastq	leaf	ERR4782383	390
ERR4782386.result.fastq	leaf	ERR4782386	606
ERR4782387.result.fastq	leaf	ERR4782387	390
ERR4782391.result.fastq	leaf	ERR4782391	608
ERR4782399.result.fastq	leaf	ERR4782399	3
ERR4782403.result.fastq	leaf	ERR4782403	390
ERR4782404.result.fastq	leaf	ERR4782404	1
ERR4782407.result.fastq	leaf	ERR4782407	3
ERR4782411.result.fastq	leaf	ERR4782411	1
ERR4782415.result.fastq	leaf	ERR4782415	1
ERR4782419.result.fastq	leaf	ERR4782419	1
ERR4782423.result.fastq	leaf	ERR4782423	2
ERR4782430.result.fastq	leaf	ERR4782430	2
ERR4782433.result.fastq	leaf	ERR4782433	1
ERR4782437.result.fastq	leaf	ERR4782437	1
ERR4782439.result.fastq	leaf	ERR4782439	603
ERR4782441.result.fastq	leaf	ERR4782441	1
ERR4782443.result.fastq	leaf	ERR4782443	2
ERR4782446.result.fastq	leaf	ERR4782446	3105
ERR4782454.result.fastq	leaf	ERR4782454	2
ERR4782457.result.fastq	leaf	ERR4782457	1
ERR4782462.result.fastq	leaf	ERR4782462	1
ERR4782466.result.fastq	leaf	ERR4782466	1
ERR4782470.result.fastq	leaf	ERR4782470	232
ERR4782484.result.fastq	leaf	ERR4782484	1
ERR4782503.result.fastq	leaf	ERR4782503	3
ERR4782515.result.fastq	leaf	ERR4782515	5
ERR4782522.result.fastq	leaf	ERR4782522	165
ERR4782523.result.fastq	leaf	ERR4782523	1
ERR4782533.result.fastq	leaf	ERR4782533	2
ERR4782536.result.fastq	leaf	ERR4782536	1
ERR4782539.result.fastq	leaf	ERR4782539	2
ERR4782542.result.fastq	leaf	ERR4782542	1
ERR4782545.result.fastq	leaf	ERR4782545	2
ERR4782547.result.fastq	leaf	ERR4782547	1
ERR4782550.result.fastq	leaf	ERR4782550	1
ERR4782551.result.fastq	leaf	ERR4782551	2
ERR4782553.result.fastq	leaf	ERR4782553	2
ERR4782554.result.fastq	leaf	ERR4782554	1
ERR4782555.result.fastq	leaf	ERR4782555	390
ERR4782559.result.fastq	leaf	ERR4782559	1
ERR4782565.result.fastq	leaf	ERR4782565	1
ERR4782568.result.fastq	leaf	ERR4782568	1
ERR4782570.result.fastq	leaf	ERR4782570	1
ERR4782577.result.fastq	leaf	ERR4782577	1
ERR4782579.result.fastq	leaf	ERR4782579	1
ERR4782583.result.fastq	leaf	ERR4782583	2
ERR4782590.result.fastq	leaf	ERR4782590	1
ERR4782596.result.fastq	leaf	ERR4782596	1
ERR4782599.result.fastq	leaf	ERR4782599	1
ERR4782630.result.fastq	leaf	ERR4782630	165
ERR4782635.result.fastq	leaf	ERR4782635	1
ERR4782638.result.fastq	leaf	ERR4782638	1
ERR4782643.result.fastq	leaf	ERR4782643	1
ERR4782646.result.fastq	leaf	ERR4782646	1
ERR4782650.result.fastq	leaf	ERR4782650	165
ERR4782654.result.fastq	leaf	ERR4782654	164
ERR4782667.result.fastq	leaf	ERR4782667	1
ERR4782675.result.fastq	leaf	ERR4782675	165
ERR4782679.result.fastq	leaf	ERR4782679	165
ERR4782683.result.fastq	leaf	ERR4782683	1
ERR4782690.result.fastq	leaf	ERR4782690	2
ERR4782693.result.fastq	leaf	ERR4782693	2
ERR4782701.result.fastq	leaf	ERR4782701	1
ERR4782706.result.fastq	leaf	ERR4782706	167
ERR4782709.result.fastq	leaf	ERR4782709	2
ERR4782714.result.fastq	leaf	ERR4782714	165
ERR4782727.result.fastq	leaf	ERR4782727	168
ERR4782735.result.fastq	leaf	ERR4782735	2
ERR4782747.result.fastq	leaf	ERR4782747	1
ERR4782771.result.fastq	leaf	ERR4782771	1
ERR4782774.result.fastq	leaf	ERR4782774	1
ERR4782778.result.fastq	leaf	ERR4782778	2
ERR4782782.result.fastq	leaf	ERR4782782	1
ERR4782786.result.fastq	leaf	ERR4782786	3
ERR4782794.result.fastq	leaf	ERR4782794	391
ERR4782800.result.fastq	leaf	ERR4782800	1715
ERR4782803.result.fastq	leaf	ERR4782803	1714
ERR4782807.result.fastq	leaf	ERR4782807	186
ERR4782815.result.fastq	leaf	ERR4782815	2
ERR4782820.result.fastq	leaf	ERR4782820	3
ERR4782829.result.fastq	leaf	ERR4782829	2
ERR4782834.result.fastq	leaf	ERR4782834	1
ERR4782837.result.fastq	leaf	ERR4782837	1
ERR4782845.result.fastq	leaf	ERR4782845	2
ERR4782870.result.fastq	leaf	ERR4782870	1
ERR4782874.result.fastq	leaf	ERR4782874	1
ERR4782879.result.fastq	leaf	ERR4782879	1
