sequence	start	end	source_line
NC_017847.1	2409718	2409720	3118
NC_017847.1	2409722	2409722	3119
NC_017847.1	2409726	2409727	3120
NC_017847.1	2409737	2410153	3121
NC_017847.1	2410155	2410155	3122
NC_017847.1	2410160	2410160	3123
NC_017847.1	2410164	2410164	3124
NC_017847.1	2410171	2410171	3125
NC_017847.1	2410173	2410180	3126
NC_017847.1	2410182	2410183	3127
NC_017847.1	2410186	2410186	3128
NC_017847.1	2410188	2410189	3129
NC_017847.1	2410191	2410191	3130
NC_017847.1	2410193	2410195	3131
NC_017847.1	2410204	2410204	3132
NC_017847.1	2410206	2410216	3133
NC_017847.1	2410218	2410218	3134
NC_017847.1	2410221	2410240	3135
NC_017847.1	2410245	2410322	3136
NC_017847.1	2410332	2410332	3137
NC_017847.1	2410334	2410875	3138
NC_017847.1	2410878	2410878	3139
NC_017847.1	2410887	2410889	3140
NC_017847.1	2410896	2410896	3141
NC_017847.1	2412034	2412083	3142
NC_017847.1	2412286	2412286	3143
NC_017847.1	2412288	2412288	3144
NC_017847.1	2412411	2412414	3145
NC_017847.1	2412416	2412426	3146
NC_017847.1	2412428	2412428	3147
NC_017847.1	2412430	2412430	3148
NC_017847.1	2412432	2412437	3149
NC_017847.1	2412440	2412441	3150
NC_017847.1	2412490	2412490	3151
NC_017847.1	2412508	2412508	3152
NC_017847.1	2412523	2412523	3153
NC_017847.1	2412525	2412528	3154
NC_017847.1	2412535	2412535	3155
NC_017847.1	2412539	2412541	3156
NC_017847.1	2412543	2412543	3157
NC_017847.1	2412545	2412545	3158
NC_017847.1	2412548	2412548	3159
NC_017847.1	2412550	2412551	3160
NC_017847.1	2412553	2412575	3161
NC_017847.1	2412577	2412606	3162
NC_017847.1	2412610	2412610	3163
NC_017847.1	2412612	2412615	3164
NC_017847.1	2412617	2412625	3165
NC_017847.1	2412629	2412660	3166
NC_017847.1	2412662	2413434	3167
NC_017847.1	2413438	2413438	3168
NC_017847.1	2413440	2413511	3169
NC_017847.1	2413515	2413515	3170
NC_017847.1	2413521	2413529	3171
NC_017847.1	2413531	2413531	3172
NC_017847.1	2413535	2413537	3173
NC_017847.1	2413539	2413539	3174
NC_017847.1	2413546	2413546	3175
NC_017847.1	2413548	2413573	3176
NC_017847.1	2413575	2413615	3177
NC_017847.1	2413617	2413617	3178
NC_017847.1	2413627	2413627	3179
NC_017847.1	2414241	2414241	3180
NC_017847.1	2414298	2414298	3181
NC_017847.1	2414300	2414300	3182
NC_017847.1	2414305	2414305	3183
NC_017847.1	2414634	2414634	3184
NC_017847.1	2414642	2414642	3185
NC_017847.1	2414649	2414651	3186
NC_017847.1	2414654	2414676	3187
NC_017847.1	2414693	2414693	3188
NC_017847.1	2414698	2414706	3189
NC_017847.1	2414709	2414712	3190
NC_017847.1	2414714	2414714	3191
NC_017847.1	2414716	2414716	3192
NC_017847.1	2414718	2414718	3193
NC_017847.1	2414721	2414721	3194
NC_017847.1	2414723	2414729	3195
NC_017847.1	2414732	2414736	3196
NC_017847.1	2414738	2414743	3197
NC_017847.1	2414748	2414749	3198
NC_017847.1	2414751	2414761	3199
NC_017847.1	2414763	2414763	3200
NC_017847.1	2414765	2414934	3201
NC_017847.1	2414937	2414971	3202
NC_017847.1	2414973	2414973	3203
NC_017847.1	2414976	2414987	3204
NC_017847.1	2414995	2414997	3205
NC_017847.1	2415009	2415012	3206
NC_017847.1	2415016	2415016	3207
NC_017847.1	2415020	2415020	3208
NC_017847.1	2415067	2415067	3209
NC_017847.1	2415071	2415071	3210
NC_017847.1	2415074	2415145	3211
NC_017847.1	2415152	2415171	3212
NC_017847.1	2415173	2415173	3213
NC_017847.1	2415175	2415177	3214
NC_017847.1	2415180	2415180	3215
NC_017847.1	2415184	2415186	3216
NC_017847.1	2415190	2415190	3217
NC_017847.1	2415206	2415207	3218
NC_017847.1	2415209	2415209	3219
NC_017847.1	2415220	2415220	3220
NC_017847.1	2415230	2415230	3221
NC_017847.1	2415232	2415240	3222
NC_017847.1	2415242	2415242	3223
NC_017847.1	2415266	2415266	3224
NC_017847.1	2415279	2415289	3225
NC_017847.1	2415295	2415295	3226
NC_017847.1	2415299	2415350	3227
NC_017847.1	2415352	2415364	3228
NC_017847.1	2415369	2415369	3229
NC_017847.1	2415637	2415637	3230
NC_017847.1	2415639	2415639	3231
NC_017847.1	2415645	2415645	3232
NC_017847.1	2415647	2415647	3233
NC_017847.1	2415650	2415709	3234
NC_017847.1	2415711	2415717	3235
NC_017847.1	2415720	2415720	3236
NC_017847.1	2415722	2415722	3237
NC_017847.1	2415747	2415747	3238
NC_017847.1	2415751	2415751	3239
NC_017847.1	2415756	2415757	3240
NC_017847.1	2415760	2415764	3241
NC_017847.1	2415766	2415766	3242
NC_017847.1	2415771	2415771	3243
NC_017847.1	2415776	2415776	3244
NC_017847.1	2415778	2415778	3245
NC_017847.1	2415780	2415785	3246
NC_017847.1	2415789	2415789	3247
NC_017847.1	2415791	2415791	3248
NC_017847.1	2415794	2415795	3249
NC_017847.1	2415797	2415809	3250
NC_017847.1	2415811	2415813	3251
NC_017847.1	2415819	2415819	3252
NC_017847.1	2415825	2415825	3253
NC_017847.1	2415827	2415844	3254
NC_017847.1	2415852	2415858	3255
NC_017847.1	2415860	2415860	3256
NC_017847.1	2415862	2415868	3257
NC_017847.1	2415871	2415871	3258
NC_017847.1	2415873	2415873	3259
NC_017847.1	2415914	2415915	3260
NC_017847.1	2415917	2415919	3261
NC_017847.1	2415996	2416017	3262
NC_017847.1	2416019	2416022	3263
NC_017847.1	2416024	2416028	3264
NC_017847.1	2416032	2416042	3265
NC_017847.1	2416050	2416086	3266
NC_017847.1	2416090	2416092	3267
NC_017847.1	2416117	2416128	3268
NC_017847.1	2416130	2416131	3269
NC_017847.1	2416134	2416135	3270
NC_017847.1	2416152	2416152	3271
NC_017847.1	2416154	2416154	3272
NC_017847.1	2416160	2416203	3273
NC_017847.1	2416205	2416205	3274
NC_017847.1	2416208	2416208	3275
NC_017847.1	2416210	2416231	3276
NC_017847.1	2416234	2416254	3277
NC_017847.1	2416256	2416388	3278
NC_017847.1	2416392	2416395	3279
NC_017847.1	2416399	2416399	3280
NC_017847.1	2416401	2416401	3281
NC_017847.1	2416403	2416422	3282
NC_017847.1	2416425	2416425	3283
NC_017847.1	2416427	2416437	3284
NC_017847.1	2416443	2416443	3285
NC_017847.1	2416445	2416466	3286
NC_017847.1	2416472	2416472	3287
NC_017847.1	2416475	2416475	3288
NC_017847.1	2416477	2416477	3289
NC_017847.1	2416480	2416480	3290
NC_017847.1	2416702	2416702	3291
NC_017847.1	2416734	2416734	3292
NC_017847.1	2416736	2416737	3293
NC_017847.1	2416754	2416754	3294
NC_017847.1	2416756	2416759	3295
NC_017847.1	2416761	2416761	3296
NC_017847.1	2416763	2416763	3297
NC_017847.1	2416771	2416771	3298
NC_017847.1	2416777	2416777	3299
NC_017847.1	2416782	2416782	3300
NC_017847.1	2416784	2416785	3301
NC_017847.1	2416962	2416962	3302
NC_017847.1	2417353	2417353	3303
NC_017847.1	2417363	2417365	3304
NC_017847.1	2417501	2417512	3305
NC_017847.1	2417517	2417517	3306
NC_017847.1	2417519	2417519	3307
NC_017847.1	2417936	2417936	3308
NC_017847.1	2417938	2417938	3309
NC_017847.1	2417941	2417941	3310
NC_017847.1	2417954	2417974	3311
NC_017847.1	2417977	2417979	3312
NC_017847.1	2417986	2417986	3313
NC_017847.1	2417990	2417990	3314
NC_017847.1	2418004	2418004	3315
NC_017847.1	2418006	2418007	3316
NC_017847.1	2418018	2418369	3317
NC_017847.1	2418379	2418380	3318
NC_017847.1	2418383	2418383	3319
NC_017847.1	2418386	2418386	3320
NC_017847.1	2418389	2418389	3321
NC_017847.1	2418411	2418411	3322
NC_017847.1	2418419	2418424	3323
NC_017847.1	2418426	2418426	3324
NC_017847.1	2418428	2418436	3325
NC_017847.1	2418438	2418438	3326
NC_017847.1	2418441	2418442	3327
NC_017847.1	2418444	2418447	3328
NC_017847.1	2418449	2418452	3329
NC_017847.1	2418455	2418456	3330
NC_017847.1	2418458	2418458	3331
NC_017847.1	2418462	2418462	3332
NC_017847.1	2418466	2418467	3333
NC_017847.1	2418505	2418543	3334
NC_017847.1	2418555	2418555	3335
NC_017847.1	2418557	2418557	3336
NC_017847.1	2418559	2418582	3337
NC_017847.1	2418584	2418587	3338
NC_017847.1	2418593	2418596	3339
NC_017847.1	2418599	2418599	3340
NC_017847.1	2418602	2418612	3341
NC_017847.1	2418614	2418615	3342
NC_017847.1	2418617	2418617	3343
NC_017847.1	2418619	2418638	3344
NC_017847.1	2418642	2418642	3345
NC_017847.1	2418646	2418646	3346
NC_017847.1	2418665	2418665	3347
NC_017847.1	2418668	2418668	3348
NC_017847.1	2418671	2418671	3349
NC_017847.1	2418681	2418681	3350
NC_017847.1	2418683	2418683	3351
NC_017847.1	2418685	2418692	3352
NC_017847.1	2418702	2418703	3353
NC_017847.1	2418705	2418709	3354
NC_017847.1	2418745	2418745	3355
NC_017847.1	2418875	2418875	3356
NC_017847.1	2418885	2418885	3357
NC_017847.1	2418887	2418887	3358
NC_017847.1	2418891	2418893	3359
NC_017847.1	2418897	2418900	3360
NC_017847.1	2418905	2418905	3361
NC_017847.1	2418923	2418931	3362
NC_017847.1	2418937	2418937	3363
NC_017847.1	2418944	2418944	3364
NC_017847.1	2418967	2418968	3365
NC_017847.1	2418975	2418975	3366
NC_017847.1	2418977	2418979	3367
NC_017847.1	2418981	2418983	3368
NC_017847.1	2418986	2418987	3369
NC_017847.1	2418991	2418997	3370
NC_017847.1	2418999	2418999	3371
NC_017847.1	2419002	2419002	3372
NC_017847.1	2419004	2419012	3373
NC_017847.1	2419014	2419014	3374
NC_017847.1	2419022	2419170	3375
NC_017847.1	2419173	2419173	3376
NC_017847.1	2419175	2419176	3377
NC_017847.1	2419178	2419178	3378
NC_017847.1	2419183	2419195	3379
NC_017847.1	2419202	2419212	3380
NC_017847.1	2419221	2419221	3381
NC_017847.1	2419224	2419225	3382
NC_017847.1	2419236	2419236	3383
NC_017847.1	2419238	2419338	3384
NC_017847.1	2419361	2419364	3385
NC_017847.1	2419366	2419372	3386
NC_017847.1	2419377	2419393	3387
NC_017847.1	2419397	2419580	3388
NC_017847.1	2419582	2548324	3389
NC_017847.1	2548334	2548336	3390
NC_017847.1	2548345	2548345	3391
NC_017847.1	2548348	2548348	3392
NC_017847.1	2548354	2548355	3393
NC_017847.1	2548372	2548372	3394
NC_017847.1	2548376	2548379	3395
NC_017847.1	2548384	2548384	3396
NC_017847.1	2548387	2549400	3397
NC_017847.1	2549609	2550809	3398
NC_017847.1	2552045	2552046	3399
NC_017847.1	2552048	2552048	3400
NC_017847.1	2552050	2552063	3401
NC_017847.1	2552065	2552065	3402
NC_017847.1	2552067	2552070	3403
NC_017847.1	2552074	2552081	3404
NC_017847.1	2552083	2552083	3405
NC_017847.1	2552229	2552368	3406
NC_017847.1	2552370	2552371	3407
NC_017847.1	2552373	2552373	3408
NC_017847.1	2552375	2552378	3409
NC_017847.1	2552384	2552544	3410
NC_017847.1	2552547	2552548	3411
NC_017847.1	2552551	2552551	3412
NC_017847.1	2552557	2552557	3413
NC_017847.1	2552564	2552565	3414
NC_017847.1	2552568	2552568	3415
NC_017847.1	2552575	2552575	3416
NC_017847.1	2552577	2552578	3417
NC_017847.1	2552600	2552600	3418
NC_017847.1	2552604	2552605	3419
NC_017847.1	2552620	2552627	3420
NC_017847.1	2552640	2552640	3421
NC_017847.1	2552659	2552659	3422
NC_017847.1	2552662	2552662	3423
NC_017847.1	2552670	2554620	3424
NC_017847.1	2554622	2554622	3425
NC_017847.1	2554905	2554905	3426
NC_017847.1	2554923	2554924	3427
NC_017847.1	2554939	2554940	3428
NC_017847.1	2554946	2554946	3429
NC_017847.1	2554957	2554958	3430
NC_017847.1	2554960	2554960	3431
NC_017847.1	2554962	2554972	3432
NC_017847.1	2555160	2555228	3433
NC_017847.1	2555230	2555230	3434
NC_017847.1	2558503	2558504	3435
NC_017847.1	2558577	2558767	3436
NC_017847.1	2560815	2560867	3437
NC_017847.1	2561872	2561873	3438
NC_017847.1	2561876	2561877	3439
NC_017847.1	2561881	2561881	3440
NC_017847.1	2563128	2563188	3441
NC_017847.1	2563194	2563195	3442
NC_017847.1	2566695	2566716	3443
NC_017847.1	2567452	2567453	3444
NC_017847.1	2567691	2567698	3445
NC_017847.1	2568175	2568282	3446
NC_017847.1	2573376	2590483	3447
NC_017847.1	2590761	2590762	3448
NC_017847.1	2590993	2591257	3449
NC_017847.1	2591259	2591259	3450
NC_017847.1	2591680	2591680	3451
NC_017847.1	2591682	2591683	3452
NC_017847.1	2591685	2591685	3453
NC_017847.1	2591687	2591938	3454
NC_017847.1	2592203	2592204	3455
NC_017847.1	2597111	2597112	3456
NC_017847.1	2599147	2599148	3457
NC_017847.1	2600229	2600231	3458
NC_017847.1	2601047	2601048	3459
NC_017847.1	2602260	2602261	3460
NC_017847.1	2602263	2602264	3461
NC_017847.1	2602300	2602861	3462
NC_017847.1	2604285	2605365	3463
NC_017847.1	2605468	2605472	3464
NC_017847.1	2610635	2610883	3465
NC_017847.1	2611507	2611508	3466
NC_017847.1	2611921	2611922	3467
NC_017847.1	2612822	2614618	3468
NC_017847.1	2614697	2614697	3469
NC_017847.1	2614704	2614704	3470
NC_017847.1	2614706	2614706	3471
NC_017847.1	2614708	2614759	3472
NC_017847.1	2615202	2615203	3473
NC_017847.1	2615693	2615928	3474
NC_017847.1	2617311	2617312	3475
NC_017847.1	2617314	2617316	3476
NC_017847.1	2618400	2618408	3477
NC_017847.1	2619342	2619342	3478
NC_017847.1	2619345	2619345	3479
NC_017847.1	2619347	2619347	3480
NC_017847.1	2619350	2619392	3481
NC_017847.1	2619485	2619486	3482
NC_017847.1	2620133	2620141	3483
NC_017847.1	2620508	2620592	3484
NC_017847.1	2620935	2621022	3485
NC_017847.1	2622480	2622480	3486
NC_017847.1	2622482	2622584	3487
NC_017847.1	2625386	2625386	3488
NC_017847.1	2625388	2625550	3489
NC_017847.1	2628406	2628406	3490
NC_017847.1	2628408	2628490	3491
NC_017847.1	2628902	2628906	3492
NC_017847.1	2628980	2628984	3493
NC_017847.1	2628986	2628986	3494
NC_017847.1	2628990	2629022	3495
NC_017847.1	2631677	2631963	3496
NC_017847.1	2631965	2631966	3497
NC_017847.1	2633182	2633183	3498
NC_017847.1	2633187	2633279	3499
NC_017847.1	2633285	2633285	3500
NC_017847.1	2633702	2633710	3501
NC_017847.1	2633715	2633715	3502
NC_017847.1	2633725	2633730	3503
NC_017847.1	2633739	2633800	3504
NC_017847.1	2633803	2633804	3505
NC_017847.1	2633807	2633807	3506
NC_017847.1	2633810	2633814	3507
NC_017847.1	2633817	2633817	3508
NC_017847.1	2633825	2633835	3509
NC_017847.1	2633897	2633898	3510
NC_017847.1	2634249	2634249	3511
NC_017847.1	2634251	2634252	3512
NC_017847.1	2634254	2634350	3513
NC_017847.1	2634352	2634374	3514
NC_017847.1	2634377	2634401	3515
NC_017847.1	2634622	2634622	3516
NC_017847.1	2634757	2634758	3517
NC_017847.1	2634760	2635965	3518
NC_017847.1	2637235	2637235	3519
NC_017847.1	2637992	2637992	3520
NC_017847.1	2638210	2638210	3521
NC_017847.1	2638217	2638223	3522
NC_017847.1	2638226	2638231	3523
NC_017847.1	2641332	2641362	3524
NC_017847.1	2645454	2645474	3525
NC_017847.1	2647222	2647367	3526
NC_017847.1	2647377	2647377	3527
NC_017847.1	2647396	2647396	3528
NC_017847.1	2647398	2647398	3529
NC_017847.1	2647400	2647400	3530
NC_017847.1	2647415	2647415	3531
NC_017847.1	2647473	2708178	3532
NC_017847.1	2709849	2709946	3533
NC_017847.1	2711466	2711467	3534
NC_017847.1	2711471	2711472	3535
NC_017847.1	2711866	2711871	3536
NC_017847.1	2711873	2711889	3537
NC_017847.1	2712490	2712498	3538
NC_017847.1	2714597	2714848	3539
NC_017847.1	2714887	2714888	3540
NC_017847.1	2716682	2716690	3541
NC_017847.1	2716972	2717027	3542
NC_017847.1	2718328	2718486	3543
NC_017847.1	2718488	2718488	3544
NC_017847.1	2719770	2719818	3545
NC_017847.1	2722555	2722566	3546
NC_017847.1	2722568	2722568	3547
NC_017847.1	2722570	2722570	3548
NC_017847.1	2722572	2722581	3549
NC_017847.1	2724888	2724896	3550
NC_017847.1	2728906	2728906	3551
NC_017847.1	2734468	2734511	3552
NC_017847.1	2734515	2734515	3553
NC_017847.1	2735539	2735592	3554
NC_017847.1	2735834	2735864	3555
NC_017847.1	2735866	2735867	3556
NC_017847.1	2735887	2735887	3557
NC_017847.1	2736523	2736523	3558
NC_017847.1	2736553	2736554	3559
NC_017847.1	2738129	2738151	3560
NC_017847.1	2738645	2738711	3561
NC_017847.1	2740916	2742411	3562
NC_017847.1	2743809	2834258	3563
NC_017847.1	2834483	2834484	3564
NC_017847.1	2834489	2842999	3565
NC_017847.1	2845582	2845590	3566
NC_017847.1	2847168	2847169	3567
NC_017847.1	2847191	2847352	3568
NC_017847.1	2848426	2848426	3569
NC_017847.1	2848429	2848491	3570
NC_017847.1	2849882	2850034	3571
NC_017847.1	2859785	2859785	3572
NC_017847.1	2861020	2861021	3573
NC_017847.1	2861030	2861030	3574
NC_017847.1	2863201	2863250	3575
NC_017847.1	2863252	2863252	3576
NC_017847.1	2863256	2863257	3577
NC_017847.1	2863260	2863260	3578
NC_017847.1	2863262	2863281	3579
NC_017847.1	2863292	2863292	3580
NC_017847.1	2863294	2863296	3581
NC_017847.1	2863298	2863305	3582
NC_017847.1	2863311	2863337	3583
NC_017847.1	2863346	2863463	3584
NC_017847.1	2863465	2863465	3585
NC_017847.1	2863467	2863468	3586
NC_017847.1	2863471	2863471	3587
NC_017847.1	2863481	2863481	3588
NC_017847.1	2863484	2863484	3589
NC_017847.1	2863539	2863540	3590
NC_017847.1	2863542	2863542	3591
NC_017847.1	2863558	2863559	3592
NC_017847.1	2863571	2863574	3593
NC_017847.1	2863577	2863577	3594
NC_017847.1	2863583	2863597	3595
NC_017847.1	2863605	2863874	3596
NC_017847.1	2864283	2864283	3597
NC_017847.1	2864286	2864383	3598
NC_017847.1	2866125	2866600	3599
NC_017847.1	2867575	2867582	3600
NC_017847.1	2867587	2867594	3601
NC_017847.1	2868930	2870835	3602
NC_017847.1	2870914	2871035	3603
NC_017847.1	2871587	2871607	3604
NC_017847.1	2871612	2871614	3605
NC_017847.1	2871616	2871626	3606
NC_017847.1	2871628	2871691	3607
NC_017847.1	2871694	2871695	3608
NC_017847.1	2871699	2871699	3609
NC_017847.1	2871701	2871701	3610
NC_017847.1	2872236	2872297	3611
NC_017847.1	2872299	2872299	3612
NC_017847.1	2875007	2875008	3613
NC_017847.1	2875126	2876020	3614
NC_017847.1	2876783	2876855	3615
NC_017847.1	2876857	2876857	3616
NC_017847.1	2878586	2878588	3617
NC_017847.1	2878592	2878665	3618
NC_017847.1	2879127	2879249	3619
NC_017847.1	2879633	2879889	3620
NC_017847.1	2883466	2883467	3621
NC_017847.1	2883797	2883800	3622
NC_017847.1	2883802	2883833	3623
NC_017847.1	2883909	2884397	3624
NC_017847.1	2888125	2888125	3625
NC_017847.1	2890514	2890613	3626
NC_017847.1	2891485	2891601	3627
NC_017847.1	2892572	2892572	3628
NC_017847.1	2892574	2892574	3629
NC_017847.1	2892576	2892719	3630
NC_017847.1	2893450	2893467	3631
NC_017847.1	2894838	2894947	3632
NC_017847.1	2896809	2896810	3633
NC_017847.1	2897199	2897199	3634
NC_017847.1	2897202	2897202	3635
NC_017847.1	2897204	2897205	3636
NC_017847.1	2897207	2897355	3637
NC_017847.1	2897361	2897361	3638
NC_017847.1	2898788	2898864	3639
NC_017847.1	2898866	2898867	3640
NC_017847.1	2898869	2898871	3641
NC_017847.1	2898873	2898873	3642
NC_017847.1	2902087	2902087	3643
NC_017847.1	2902089	2902091	3644
NC_017847.1	2902094	2902321	3645
NC_017847.1	2905285	2905512	3646
NC_017847.1	2907167	2907479	3647
NC_017847.1	2907495	2907496	3648
NC_017847.1	2907989	2907989	3649
NC_017847.1	2911335	2911335	3650
NC_017847.1	2913253	2913254	3651
NC_017847.1	2916651	2916886	3652
NC_017847.1	2916888	2916888	3653
NC_017847.1	2916890	2916891	3654
NC_017847.1	2916893	2916895	3655
NC_017847.1	2916897	2916898	3656
NC_017847.1	2916905	2916905	3657
NC_017847.1	2916907	2916909	3658
NC_017847.1	2916911	2916911	3659
NC_017847.1	2916915	2916915	3660
NC_017847.1	2916919	2916919	3661
NC_017847.1	2916921	2916928	3662
NC_017847.1	2916930	2916950	3663
NC_017847.1	2916954	2917065	3664
NC_017847.1	2917067	2917067	3665
NC_017847.1	2921780	2921851	3666
NC_017847.1	2923863	2923863	3667
NC_017847.1	2923867	2923990	3668
NC_017847.1	2925235	2925235	3669
NC_017847.1	2930930	2930931	3670
NC_017847.1	2933944	2933944	3671
NC_017847.1	2934949	2934949	3672
NC_017847.1	2937449	2937633	3673
NC_017847.1	2938453	2938453	3674
NC_017847.1	2938455	2938644	3675
NC_017847.1	2939538	2939539	3676
NC_017847.1	2939541	2939542	3677
NC_017847.1	2939634	2939641	3678
NC_017847.1	2940539	2940539	3679
NC_017847.1	2940571	2940572	3680
NC_017847.1	2944377	2944585	3681
NC_017847.1	2944648	2944650	3682
NC_017847.1	2945582	2945623	3683
NC_017847.1	2948130	2948130	3684
NC_017847.1	2948132	2948132	3685
NC_017847.1	2948147	2948220	3686
NC_017847.1	2948226	2948226	3687
NC_017847.1	2948276	2948276	3688
NC_017847.1	2948838	2948839	3689
NC_017847.1	2949445	2949539	3690
NC_017847.1	2952328	2952366	3691
NC_017847.1	2952368	2952370	3692
NC_017847.1	2952374	2952374	3693
NC_017847.1	2954079	2954079	3694
NC_017847.1	2954243	2954244	3695
NC_017847.1	2958193	2958613	3696
NC_017847.1	2960368	2960369	3697
NC_017847.1	2960877	2961012	3698
NC_017847.1	2963363	2963364	3699
NC_017847.1	2964151	2964151	3700
NC_017847.1	2964174	2964174	3701
NC_017847.1	2965005	2965100	3702
NC_017847.1	2965385	2965386	3703
NC_017847.1	2966090	2966092	3704
NC_017847.1	2966120	2966384	3705
NC_017847.1	2966386	2966386	3706
NC_017847.1	2966391	2966561	3707
NC_017847.1	2966566	2966566	3708
NC_017847.1	2966568	2966569	3709
NC_017847.1	2966574	2966574	3710
NC_017847.1	2966577	2966577	3711
NC_017847.1	2966587	2967202	3712
NC_017847.1	2967630	2967639	3713
NC_017847.1	2970331	2970332	3714
NC_017847.1	2970361	2970361	3715
NC_017847.1	2971003	2977623	3716
NC_017847.1	2978114	2978118	3717
NC_017847.1	2978734	2978734	3718
NC_017847.1	2980181	2980182	3719
NC_017847.1	2980190	2980214	3720
NC_017847.1	2983224	2983352	3721
NC_017847.1	2987074	2987075	3722
NC_017847.1	2987079	2987111	3723
NC_017847.1	2987591	2987592	3724
NC_017847.1	2987594	2987682	3725
NC_017847.1	2987951	2987951	3726
NC_017847.1	2987955	2987955	3727
NC_017847.1	2987959	2987975	3728
NC_017847.1	2988949	2988949	3729
NC_017847.1	2988954	2988955	3730
NC_017847.1	2988966	2988967	3731
NC_017847.1	2988971	2988972	3732
NC_017847.1	2992333	2992339	3733
NC_017847.1	3000001	3000509	3734
NC_017847.1	3002302	3002310	3735
NC_017847.1	3004712	3004861	3736
NC_017847.1	3008289	3008289	3737
NC_017847.1	3008291	3008292	3738
NC_017847.1	3008294	3008332	3739
NC_017847.1	3009391	3009391	3740
NC_017847.1	3012829	3014153	3741
NC_017847.1	3014363	3014371	3742
NC_017847.1	3014402	3014403	3743
NC_017847.1	3014405	3014407	3744
NC_017847.1	3014410	3014410	3745
NC_017847.1	3014412	3014413	3746
NC_017847.1	3014417	3014464	3747
NC_017847.1	3018805	3018813	3748
NC_017847.1	3020959	3020959	3749
NC_017847.1	3020961	3020961	3750
NC_017847.1	3020963	3020969	3751
NC_017847.1	3020971	3020972	3752
NC_017847.1	3020974	3020985	3753
NC_017847.1	3020989	3020990	3754
NC_017847.1	3021019	3021019	3755
NC_017847.1	3021940	3021972	3756
NC_017847.1	3021974	3021985	3757
NC_017847.1	3023184	3024424	3758
NC_017847.1	3029346	3029353	3759
NC_017847.1	3029355	3029389	3760
NC_017847.1	3031461	3031495	3761
NC_017847.1	3031499	3031499	3762
NC_017847.1	3032532	3032540	3763
NC_017847.1	3032995	3032995	3764
NC_017847.1	3033000	3033000	3765
NC_017847.1	3033003	3033366	3766
NC_017847.1	3035844	3035846	3767
NC_017847.1	3035851	3035855	3768
NC_017847.1	3035860	3035860	3769
NC_017847.1	3036027	3036028	3770
NC_017847.1	3036030	3036193	3771
NC_017847.1	3042739	3042739	3772
NC_017847.1	3043095	3043095	3773
NC_017847.1	3046272	3046331	3774
NC_017847.1	3048179	3048195	3775
NC_017847.1	3048201	3048209	3776
NC_017847.1	3048464	3048464	3777
NC_017847.1	3048479	3048479	3778
NC_017847.1	3048757	3048946	3779
NC_017847.1	3048956	3048957	3780
NC_017847.1	3052060	3052060	3781
NC_017847.1	3057687	3057687	3782
NC_017847.1	3058525	3058974	3783
NC_017847.1	3061470	3061512	3784
NC_017847.1	3063218	3063227	3785
NC_017847.1	3063230	3063230	3786
NC_017847.1	3063832	3063980	3787
NC_017847.1	3063982	3063982	3788
NC_017847.1	3064940	3064941	3789
NC_017847.1	3065176	3065176	3790
NC_017847.1	3066576	3066577	3791
NC_017847.1	3067169	3067177	3792
NC_017847.1	3068342	3068355	3793
NC_017847.1	3069339	3069356	3794
NC_017847.1	3069379	3069380	3795
NC_017847.1	3071749	3071799	3796
NC_017847.1	3071801	3071801	3797
NC_017847.1	3071803	3071803	3798
NC_017847.1	3071805	3071807	3799
NC_017847.1	3071811	3071812	3800
NC_017847.1	3074327	3074328	3801
NC_017847.1	3074339	3074345	3802
NC_017847.1	3078382	3078613	3803
NC_017847.1	3078663	3078663	3804
NC_017847.1	3078668	3078668	3805
NC_017847.1	3078727	3078734	3806
NC_017847.1	3078900	3078905	3807
NC_017847.1	3078907	3080203	3808
NC_017847.1	3080205	3080205	3809
NC_017847.1	3081768	3081768	3810
NC_017847.1	3081770	3081770	3811
NC_017847.1	3081773	3081773	3812
NC_017847.1	3083721	3083901	3813
NC_017847.1	3083904	3083904	3814
NC_017847.1	3090795	3090797	3815
NC_017847.1	3090799	3090809	3816
NC_017847.1	3091471	3091532	3817
NC_017847.1	3091537	3091537	3818
NC_017847.1	3091871	3091871	3819
NC_017847.1	3093096	3093096	3820
NC_017847.1	3093661	3093820	3821
NC_017847.1	3095919	3095920	3822
NC_017847.1	3097344	3097362	3823
NC_017847.1	3097364	3097364	3824
NC_017847.1	3097366	3097366	3825
NC_017847.1	3097370	3097371	3826
NC_017847.1	3098353	3098560	3827
NC_017847.1	3100196	3100774	3828
NC_017847.1	3101647	3105272	3829
NC_017847.1	3105469	3105636	3830
NC_017847.1	3106982	3106982	3831
NC_017847.1	3106984	3106984	3832
NC_017847.1	3106986	3107314	3833
NC_017847.1	3110335	3110448	3834
NC_017847.1	3110538	3110807	3835
NC_017847.1	3110859	3110859	3836
NC_017847.1	3110933	3111008	3837
NC_017847.1	3113170	3113173	3838
NC_017847.1	3113180	3113181	3839
NC_017847.1	3113207	3113208	3840
NC_017847.1	3113480	3113672	3841
NC_017847.1	3114333	3114333	3842
NC_017847.1	3114335	3114389	3843
NC_017847.1	3114391	3114391	3844
NC_017847.1	3116720	3116721	3845
NC_017847.1	3116762	3116801	3846
NC_017847.1	3117863	3117863	3847
NC_017847.1	3122612	3122614	3848
NC_017847.1	3122616	3122764	3849
NC_017847.1	3123266	3123266	3850
NC_017847.1	3123268	3123291	3851
NC_017847.1	3123305	3123307	3852
NC_017847.1	3125056	3125057	3853
